"Time (s) Run #1","Voltage, Ch A (V) Run #1","Current, Ch D (A) Run #1","Charge (C) Run #1"
9.659,,,0.00
9.659,10.706,7.856E-5,
9.659,,,0.00
9.660,10.705,6.025E-5,
9.660,,,0.00
9.660,10.705,9.810E-5,
9.660,,,0.00
9.661,10.706,1.079E-4,
9.661,,,0.00
9.661,10.706,8.955E-5,
9.661,,,0.00
9.662,10.706,1.091E-4,
9.662,,,0.00
9.662,10.706,8.955E-5,
9.662,,,0.00
9.663,10.707,1.250E-4,
9.663,,,0.00
9.663,10.706,1.091E-4,
9.663,,,0.00
9.664,10.706,6.636E-5,
9.664,,,0.00
9.664,10.706,1.079E-4,
9.664,,,0.00
9.665,10.706,8.467E-5,
9.665,,,0.00
9.665,10.707,1.335E-4,
9.665,,,0.00
9.666,10.706,1.152E-4,
9.666,,,0.00
9.666,10.707,1.140E-4,
9.666,,,0.00
9.667,10.705,9.443E-5,
9.667,,,0.00
9.667,10.708,1.347E-4,
9.667,,,0.00
9.668,10.707,1.652E-4,
9.668,,,0.00
9.668,10.706,9.443E-5,
9.668,,,0.00
9.669,10.706,1.140E-4,
9.669,,,0.00
9.669,10.706,1.066E-4,
9.669,,,0.00
9.669,10.706,7.979E-5,
9.670,,,0.00
9.670,10.707,1.591E-4,
9.670,,,0.00
9.671,10.706,8.711E-5,
9.671,,,0.00
9.671,10.707,8.467E-5,
9.671,,,0.00
9.672,10.707,1.140E-4,
9.672,,,0.00
9.672,10.708,9.932E-5,
9.672,,,0.00
9.673,10.708,1.604E-4,
9.673,,,0.00
9.673,10.707,1.433E-4,
9.673,,,0.00
9.674,10.707,1.042E-4,
9.674,,,0.00
9.674,10.708,1.225E-4,
9.674,,,0.00
9.675,10.708,1.311E-4,
9.675,,,0.00
9.675,10.707,1.274E-4,
9.675,,,0.00
9.676,10.707,9.687E-5,
9.676,,,0.00
9.676,10.707,1.188E-4,
9.676,,,0.00
9.677,10.707,9.443E-5,
9.677,,,0.00
9.677,10.708,7.368E-5,
9.677,,,0.00
9.678,10.707,1.066E-4,
9.678,,,0.00
9.678,10.708,9.077E-5,
9.678,,,0.00
9.679,10.706,1.262E-4,
9.679,,,0.00
9.679,10.709,1.176E-4,
9.679,,,0.00
9.680,10.708,7.612E-5,
9.680,,,0.00
9.680,10.708,7.734E-5,
9.680,,,0.00
9.681,10.708,8.955E-5,
9.681,,,0.00
9.681,10.707,6.758E-5,
9.681,,,0.00
9.682,10.708,8.223E-5,
9.682,,,0.00
9.682,10.708,1.127E-4,
9.682,,,0.00
9.683,10.707,7.124E-5,
9.683,,,0.00
9.683,10.708,1.042E-4,
9.683,,,0.00
9.684,10.708,1.115E-4,
9.684,,,0.00
9.684,10.708,8.589E-5,
9.684,,,0.00
9.685,10.708,1.408E-4,
9.685,,,0.00
9.685,10.708,1.018E-4,
9.685,,,0.00
9.685,10.708,1.420E-4,
9.686,,,0.00
9.686,10.708,1.616E-4,
9.686,,,0.00
9.687,10.708,1.152E-4,
9.687,,,0.00
9.687,10.708,1.555E-4,
9.687,,,0.00
9.688,10.709,8.467E-5,
9.688,,,0.00
9.688,10.709,1.103E-4,
9.688,,,0.00
9.689,10.709,1.054E-4,
9.689,,,0.00
9.689,10.708,7.490E-5,
9.689,,,0.00
9.690,10.708,1.481E-4,
9.690,,,0.00
9.690,10.709,1.408E-4,
9.690,,,0.00
9.691,10.708,8.955E-5,
9.691,,,0.00
9.691,10.708,7.490E-5,
9.691,,,0.00
9.692,10.708,1.164E-4,
9.692,,,0.00
9.692,10.708,9.932E-5,
9.692,,,0.00
9.693,10.708,1.054E-4,
9.693,,,0.00
9.693,10.708,7.979E-5,
9.693,,,0.00
9.694,10.708,4.194E-5,
9.694,,,0.00
9.694,10.709,1.103E-4,
9.694,,,0.00
9.695,10.710,1.384E-4,
9.695,,,0.00
9.695,10.709,1.640E-4,
9.695,,,0.00
9.696,10.709,5.415E-5,
9.696,,,0.00
9.696,10.708,7.002E-5,
9.696,,,0.00
9.697,10.709,9.077E-5,
9.697,,,0.00
9.697,10.709,9.687E-5,
9.697,,,0.00
9.698,10.708,1.237E-4,
9.698,,,0.00
9.698,10.709,8.223E-5,
9.698,,,0.00
9.699,10.709,8.101E-5,
9.699,,,0.00
9.699,10.710,1.115E-4,
9.699,,,0.00
9.700,10.708,6.392E-5,
9.700,,,0.00
9.700,10.709,1.396E-4,
9.700,,,0.00
9.701,10.709,1.103E-4,
9.701,,,0.00
9.701,10.708,6.636E-5,
9.701,,,0.00
9.701,10.709,1.298E-4,
9.702,,,0.00
9.702,10.709,1.066E-4,
9.702,,,0.00
9.703,10.709,1.347E-4,
9.703,,,0.00
9.703,10.709,1.457E-4,
9.703,,,0.00
9.704,10.709,1.372E-4,
9.704,,,0.00
9.704,10.709,6.758E-5,
9.704,,,0.00
9.705,10.709,1.433E-4,
9.705,,,0.00
9.705,10.710,1.237E-4,
9.705,,,0.00
9.706,10.710,9.321E-5,
9.706,,,0.00
9.706,10.709,1.201E-4,
9.706,,,0.00
9.707,10.709,1.347E-4,
9.707,,,0.00
9.707,10.709,1.359E-4,
9.707,,,0.00
9.708,10.709,1.396E-4,
9.708,,,0.00
9.708,10.709,8.833E-5,
9.708,,,0.00
9.709,10.709,4.927E-5,
9.709,,,0.00
9.709,10.709,7.612E-5,
9.709,,,0.00
9.710,10.709,6.880E-5,
9.710,,,0.00
9.710,10.711,1.225E-4,
9.710,,,0.00
9.711,10.709,1.188E-4,
9.711,,,0.00
9.711,10.709,9.077E-5,
9.711,,,0.00
9.712,10.710,1.286E-4,
9.712,,,0.00
9.712,10.709,1.115E-4,
9.712,,,0.00
9.713,10.710,9.443E-5,
9.713,,,0.00
9.713,10.709,8.955E-5,
9.713,,,0.00
9.714,10.709,1.066E-4,
9.714,,,0.00
9.714,10.710,7.002E-5,
9.714,,,0.00
9.715,10.710,9.932E-5,
9.715,,,0.00
9.715,10.710,9.565E-5,
9.715,,,0.00
9.716,10.710,1.213E-4,
9.716,,,0.00
9.716,10.709,8.345E-5,
9.716,,,0.00
9.717,10.710,9.321E-5,
9.717,,,0.00
9.717,10.711,1.359E-4,
9.717,,,0.00
9.717,10.710,1.298E-4,
9.718,,,0.00
9.718,10.710,8.345E-5,
9.718,,,0.00
9.719,10.711,1.005E-4,
9.719,,,0.00
9.719,10.710,1.445E-4,
9.719,,,0.00
9.720,10.710,1.274E-4,
9.720,,,0.00
9.720,10.710,1.567E-4,
9.720,,,0.00
9.721,10.710,1.237E-4,
9.721,,,0.00
9.721,10.710,8.833E-5,
9.721,,,0.00
9.722,10.710,1.030E-4,
9.722,,,0.00
9.722,10.710,1.201E-4,
9.722,,,0.00
9.723,10.710,1.188E-4,
9.723,,,0.00
9.723,10.710,1.237E-4,
9.723,,,0.00
9.724,10.710,1.152E-4,
9.724,,,0.00
9.724,10.711,1.164E-4,
9.724,,,0.00
9.725,10.710,6.758E-5,
9.725,,,0.00
9.725,10.710,1.054E-4,
9.725,,,0.00
9.726,10.711,1.311E-4,
9.726,,,0.00
9.726,10.711,1.079E-4,
9.726,,,0.00
9.727,10.712,1.127E-4,
9.727,,,0.00
9.727,10.709,9.199E-5,
9.727,,,0.00
9.728,10.711,7.002E-5,
9.728,,,0.00
9.728,10.711,9.077E-5,
9.728,,,0.00
9.729,10.711,1.091E-4,
9.729,,,0.00
9.729,10.711,8.345E-5,
9.729,,,0.00
9.730,10.711,1.213E-4,
9.730,,,0.00
9.730,10.710,2.852E-5,
9.730,,,0.00
9.731,10.712,1.225E-4,
9.731,,,0.00
9.731,10.711,1.250E-4,
9.731,,,0.00
9.732,10.711,8.955E-5,
9.732,,,0.00
9.732,10.712,4.072E-5,
9.732,,,0.00
9.733,10.711,1.262E-4,
9.733,,,0.00
9.733,10.711,6.514E-5,
9.733,,,0.00
9.733,10.712,1.164E-4,
9.734,,,0.00
9.734,10.712,1.262E-4,
9.734,,,0.00
9.735,10.711,1.237E-4,
9.735,,,0.00
9.735,10.711,1.103E-4,
9.735,,,0.00
9.736,10.711,1.018E-4,
9.736,,,0.00
9.736,10.712,9.321E-5,
9.736,,,0.00
9.737,10.710,1.127E-4,
9.737,,,0.00
9.737,10.713,1.127E-4,
9.737,,,0.00
9.738,10.712,7.002E-5,
9.738,,,0.00
9.738,10.712,1.518E-4,
9.738,,,0.00
9.739,10.712,1.164E-4,
9.739,,,0.00
9.739,10.712,1.164E-4,
9.739,,,0.00
9.740,10.711,9.565E-5,
9.740,,,0.00
9.740,10.713,1.127E-4,
9.740,,,0.00
9.741,10.712,1.127E-4,
9.741,,,0.00
9.741,10.713,1.176E-4,
9.741,,,0.00
9.742,10.712,1.152E-4,
9.742,,,0.00
9.742,10.712,1.066E-4,
9.742,,,0.00
9.743,10.711,6.147E-5,
9.743,,,0.00
9.743,10.712,1.433E-4,
9.743,,,0.00
9.744,10.711,9.443E-5,
9.744,,,0.00
9.744,10.712,6.636E-5,
9.744,,,0.00
9.745,10.713,9.321E-5,
9.745,,,0.00
9.745,10.713,8.467E-5,
9.745,,,0.00
9.746,10.712,8.833E-5,
9.746,,,0.00
9.746,10.711,8.711E-5,
9.746,,,0.00
9.747,10.712,7.979E-5,
9.747,,,0.00
9.747,10.712,1.164E-4,
9.747,,,0.00
9.748,10.712,7.734E-5,
9.748,,,0.00
9.748,10.713,8.101E-5,
9.748,,,0.00
9.749,10.713,1.213E-4,
9.749,,,0.00
9.749,10.712,1.420E-4,
9.749,,,0.00
9.750,10.712,1.127E-4,
9.750,,,0.00
9.750,10.712,1.298E-4,
9.750,,,0.00
9.751,10.712,1.140E-4,
9.751,,,0.00
9.751,10.712,1.115E-4,
9.751,,,0.00
9.752,10.712,1.066E-4,
9.752,,,0.00
9.752,10.712,8.833E-5,
9.752,,,0.00
9.753,10.713,8.955E-5,
9.753,,,0.00
9.753,10.711,8.589E-5,
9.753,,,0.00
9.754,10.712,1.140E-4,
9.754,,,0.00
9.754,10.712,8.101E-5,
9.754,,,0.00
9.755,10.712,1.469E-4,
9.755,,,0.00
9.755,10.713,1.188E-4,
9.755,,,0.00
9.756,10.711,1.054E-4,
9.756,,,0.00
9.756,10.712,1.201E-4,
9.756,,,0.00
9.757,10.712,1.054E-4,
9.757,,,0.00
9.757,10.711,6.270E-5,
9.757,,,0.00
9.758,10.712,1.481E-4,
9.758,,,0.00
9.758,10.712,1.555E-4,
9.758,,,0.00
9.759,10.710,1.274E-4,
9.759,,,0.00
9.759,10.712,7.002E-5,
9.759,,,0.00
9.760,10.712,1.201E-4,
9.760,,,0.00
9.760,10.711,1.127E-4,
9.760,,,0.00
9.761,10.712,7.979E-5,
9.761,,,0.00
9.761,10.711,8.589E-5,
9.761,,,0.00
9.762,10.711,7.246E-5,
9.762,,,0.00
9.762,10.712,1.164E-4,
9.762,,,0.00
9.763,10.712,6.636E-5,
9.763,,,0.00
9.763,10.713,4.194E-5,
9.763,,,0.00
9.764,10.710,1.201E-4,
9.764,,,0.00
9.764,10.711,9.687E-5,
9.764,,,0.00
9.765,10.711,9.810E-5,
9.765,,,0.00
9.765,10.712,1.213E-4,
9.765,,,0.00
9.766,10.711,1.127E-4,
9.766,,,0.00
9.766,10.710,1.066E-4,
9.766,,,0.00
9.767,10.711,1.616E-4,
9.767,,,0.00
9.767,10.713,1.323E-4,
9.767,,,0.00
9.768,10.711,9.077E-5,
9.768,,,0.00
9.768,10.710,1.115E-4,
9.768,,,0.00
9.769,10.711,9.932E-5,
9.769,,,0.00
9.769,10.710,1.152E-4,
9.769,,,0.00
9.770,10.711,1.054E-4,
9.770,,,0.00
9.770,10.710,1.298E-4,
9.770,,,0.00
9.771,10.711,9.199E-5,
9.771,,,0.00
9.771,10.710,8.711E-5,
9.771,,,0.00
9.772,10.711,1.091E-4,
9.772,,,0.00
9.772,10.712,1.091E-4,
9.772,,,0.00
9.773,10.710,1.115E-4,
9.773,,,0.00
9.773,10.711,8.467E-5,
9.773,,,0.00
9.774,10.711,1.018E-4,
9.774,,,0.00
9.774,10.711,1.311E-4,
9.774,,,0.00
9.775,10.711,1.298E-4,
9.775,,,0.00
9.775,10.711,9.077E-5,
9.775,,,0.00
9.776,10.711,1.188E-4,
9.776,,,0.00
9.776,10.712,8.833E-5,
9.776,,,0.00
9.777,10.711,3.096E-5,
9.777,,,0.00
9.777,10.710,1.127E-4,
9.777,,,0.00
9.778,10.712,9.443E-5,
9.778,,,0.00
9.778,10.711,7.612E-5,
9.778,,,0.00
9.779,10.710,1.530E-4,
9.779,,,0.00
9.779,10.710,7.856E-5,
9.779,,,0.00
9.780,10.711,9.443E-5,
9.780,,,0.00
9.780,10.711,1.079E-4,
9.780,,,0.00
9.781,10.711,1.176E-4,
9.781,,,0.00
9.781,10.711,1.066E-4,
9.781,,,0.00
9.782,10.711,8.101E-5,
9.782,,,0.00
9.782,10.711,1.140E-4,
9.782,,,0.00
9.783,10.711,1.396E-4,
9.783,,,0.00
9.783,10.710,8.711E-5,
9.783,,,0.00
9.784,10.711,1.127E-4,
9.784,,,0.00
9.784,10.711,1.286E-4,
9.784,,,0.00
9.785,10.711,1.738E-4,
9.785,,,0.00
9.785,10.710,1.250E-4,
9.785,,,0.00
9.786,10.711,1.250E-4,
9.786,,,0.00
9.786,10.711,9.932E-5,
9.786,,,0.00
9.787,10.711,9.810E-5,
9.787,,,0.00
9.787,10.711,1.140E-4,
9.787,,,0.00
9.788,10.711,1.054E-4,
9.788,,,0.00
9.788,10.711,8.467E-5,
9.788,,,0.00
9.789,10.711,1.103E-4,
9.789,,,0.00
9.789,10.711,1.018E-4,
9.789,,,0.00
9.790,10.712,1.701E-4,
9.790,,,0.00
9.790,10.712,1.018E-4,
9.790,,,0.00
9.791,10.711,7.002E-5,
9.791,,,0.00
9.791,10.711,1.201E-4,
9.791,,,0.00
9.792,10.712,1.042E-4,
9.792,,,0.00
9.792,10.711,1.030E-4,
9.792,,,0.00
9.793,10.710,9.443E-5,
9.793,,,0.00
9.793,10.711,7.246E-5,
9.793,,,0.00
9.794,10.711,8.467E-5,
9.794,,,0.00
9.794,10.711,1.408E-4,
9.794,,,0.00
9.794,10.711,7.490E-5,
9.795,,,0.00
9.795,10.711,1.152E-4,
9.795,,,0.00
9.796,10.712,9.932E-5,
9.796,,,0.00
9.796,10.712,1.237E-4,
9.796,,,0.00
9.797,10.712,1.225E-4,
9.797,,,0.00
9.797,10.712,1.115E-4,
9.797,,,0.00
9.798,10.712,1.481E-4,
9.798,,,0.00
9.798,10.710,8.223E-5,
9.798,,,0.00
9.799,10.710,7.979E-5,
9.799,,,0.00
9.799,10.710,1.115E-4,
9.799,,,0.00
9.800,10.711,8.955E-5,
9.800,,,0.00
9.800,10.711,9.321E-5,
9.800,,,0.00
9.801,10.711,7.856E-5,
9.801,,,0.00
9.801,10.710,8.955E-5,
9.801,,,0.00
9.802,10.711,1.115E-4,
9.802,,,0.00
9.802,10.710,1.298E-4,
9.802,,,0.00
9.803,10.711,1.274E-4,
9.803,,,0.00
9.803,10.711,1.140E-4,
9.803,,,0.00
9.804,10.711,1.359E-4,
9.804,,,0.00
9.804,10.710,9.443E-5,
9.804,,,0.00
9.805,10.711,8.589E-5,
9.805,,,0.00
9.805,10.711,1.237E-4,
9.805,,,0.00
9.806,10.711,1.469E-4,
9.806,,,0.00
9.806,10.711,1.054E-4,
9.806,,,0.00
9.807,10.711,8.711E-5,
9.807,,,0.00
9.807,10.711,1.311E-4,
9.807,,,0.00
9.808,10.711,1.445E-4,
9.808,,,0.00
9.808,10.712,1.164E-4,
9.808,,,0.00
9.809,10.712,1.384E-4,
9.809,,,0.00
9.809,10.711,1.079E-4,
9.809,,,0.00
9.810,10.711,9.687E-5,
9.810,,,0.00
9.810,10.711,1.054E-4,
9.810,,,0.00
9.810,10.710,7.002E-5,
9.811,,,0.00
9.811,10.710,1.030E-4,
9.811,,,0.00
9.812,10.711,3.828E-5,
9.812,,,0.00
9.812,10.712,1.286E-4,
9.812,,,0.00
9.813,10.711,5.781E-5,
9.813,,,0.00
9.813,10.711,9.565E-5,
9.813,,,0.00
9.814,10.711,8.589E-5,
9.814,,,0.00
9.814,10.712,1.152E-4,
9.814,,,0.00
9.815,10.711,8.467E-5,
9.815,,,0.00
9.815,10.712,1.115E-4,
9.815,,,0.00
9.816,10.711,7.979E-5,
9.816,,,0.00
9.816,10.710,9.077E-5,
9.816,,,0.00
9.817,10.711,8.589E-5,
9.817,,,0.00
9.817,10.710,1.311E-4,
9.817,,,0.00
9.818,10.710,9.932E-5,
9.818,,,0.00
9.818,10.711,1.250E-4,
9.818,,,0.00
9.819,10.710,1.274E-4,
9.819,,,0.00
9.819,10.712,1.420E-4,
9.819,,,0.00
9.820,10.711,1.408E-4,
9.820,,,0.00
9.820,10.711,1.140E-4,
9.820,,,0.00
9.821,10.710,1.091E-4,
9.821,,,0.00
9.821,10.710,9.199E-5,
9.821,,,0.00
9.822,10.711,9.565E-5,
9.822,,,0.00
9.822,10.710,1.018E-4,
9.822,,,0.00
9.823,10.710,6.880E-5,
9.823,,,0.00
9.823,10.711,1.359E-4,
9.823,,,0.00
9.824,10.711,8.223E-5,
9.824,,,0.00
9.824,10.711,8.955E-5,
9.824,,,0.00
9.825,10.711,1.164E-4,
9.825,,,0.00
9.825,10.711,1.201E-4,
9.825,,,0.00
9.826,10.709,6.270E-5,
9.826,,,0.00
9.826,10.711,1.323E-4,
9.826,,,0.00
9.826,10.710,1.323E-4,
9.827,,,0.00
9.827,10.710,7.979E-5,
9.827,,,0.00
9.828,10.710,1.445E-4,
9.828,,,0.00
9.828,10.710,5.659E-5,
9.828,,,0.00
9.829,10.710,1.164E-4,
9.829,,,0.00
9.829,10.710,5.781E-5,
9.829,,,0.00
9.830,10.711,8.223E-5,
9.830,,,0.00
9.830,10.710,6.514E-5,
9.830,,,0.00
9.831,10.710,8.589E-5,
9.831,,,0.00
9.831,10.710,5.659E-5,
9.831,,,0.00
9.832,10.710,1.018E-4,
9.832,,,0.00
9.832,10.710,8.101E-5,
9.832,,,0.00
9.833,10.710,6.880E-5,
9.833,,,0.00
9.833,10.710,9.687E-5,
9.833,,,0.00
9.834,10.710,1.018E-4,
9.834,,,0.00
9.834,10.710,1.494E-4,
9.834,,,0.00
9.835,10.710,1.091E-4,
9.835,,,0.00
9.835,10.710,1.359E-4,
9.835,,,0.00
9.836,10.709,9.443E-5,
9.836,,,0.00
9.836,10.710,1.591E-4,
9.836,,,0.00
9.837,10.709,1.176E-4,
9.837,,,0.00
9.837,10.710,1.066E-4,
9.837,,,0.00
9.838,10.710,1.201E-4,
9.838,,,0.00
9.838,10.711,1.335E-4,
9.838,,,0.00
9.839,10.711,1.103E-4,
9.839,,,0.00
9.839,10.710,1.384E-4,
9.839,,,0.00
9.840,10.710,1.445E-4,
9.840,,,0.00
9.840,10.710,5.659E-5,
9.840,,,0.00
9.841,10.710,1.005E-4,
9.841,,,0.00
9.841,10.710,8.101E-5,
9.841,,,0.00
9.842,10.710,1.030E-4,
9.842,,,0.00
9.842,10.711,8.467E-5,
9.842,,,0.00
9.842,10.710,1.188E-4,
9.843,,,0.00
9.843,10.710,9.443E-5,
9.843,,,0.00
9.844,10.710,1.066E-4,
9.844,,,0.00
9.844,10.710,1.164E-4,
9.844,,,0.00
9.845,10.710,8.223E-5,
9.845,,,0.00
9.845,10.710,4.927E-5,
9.845,,,0.00
9.846,10.710,8.223E-5,
9.846,,,0.00
9.846,10.710,8.467E-5,
9.846,,,0.00
9.847,10.710,7.124E-5,
9.847,,,0.00
9.847,10.710,9.932E-5,
9.847,,,0.00
9.848,10.709,8.711E-5,
9.848,,,0.00
9.848,10.710,1.152E-4,
9.848,,,0.00
9.849,10.710,9.687E-5,
9.849,,,0.00
9.849,10.710,8.223E-5,
9.849,,,0.00
9.850,10.710,1.225E-4,
9.850,,,0.00
9.850,10.710,1.408E-4,
9.850,,,0.00
9.851,10.710,8.711E-5,
9.851,,,0.00
9.851,10.709,1.030E-4,
9.851,,,0.00
9.852,10.710,1.335E-4,
9.852,,,0.00
9.852,10.709,1.164E-4,
9.852,,,0.00
9.853,10.709,1.286E-4,
9.853,,,0.00
9.853,10.710,1.152E-4,
9.853,,,0.00
9.854,10.710,8.711E-5,
9.854,,,0.00
9.854,10.710,1.054E-4,
9.854,,,0.00
9.855,10.709,9.810E-5,
9.855,,,0.00
9.855,10.710,5.537E-5,
9.855,,,0.00
9.856,10.709,1.591E-4,
9.856,,,0.00
9.856,10.710,1.201E-4,
9.856,,,0.00
9.857,10.710,9.443E-5,
9.857,,,0.00
9.857,10.709,1.188E-4,
9.857,,,0.00
9.858,10.710,1.237E-4,
9.858,,,0.00
9.858,10.709,7.002E-5,
9.858,,,0.00
9.858,10.708,9.565E-5,
9.859,,,0.00
9.859,10.709,9.687E-5,
9.859,,,0.00
9.860,10.709,8.345E-5,
9.860,,,0.00
9.860,10.710,1.115E-4,
9.860,,,0.00
9.861,10.709,1.103E-4,
9.861,,,0.00
9.861,10.710,1.042E-4,
9.861,,,0.00
9.862,10.709,1.420E-4,
9.862,,,0.00
9.862,10.709,8.467E-5,
9.862,,,0.00
9.863,10.710,9.687E-5,
9.863,,,0.00
9.863,10.711,1.250E-4,
9.863,,,0.00
9.864,10.710,9.321E-5,
9.864,,,0.00
9.864,10.710,7.124E-5,
9.864,,,0.00
9.865,10.710,6.880E-5,
9.865,,,0.00
9.865,10.709,1.225E-4,
9.865,,,0.00
9.866,10.710,8.833E-5,
9.866,,,0.00
9.866,10.709,1.164E-4,
9.866,,,0.00
9.867,10.709,1.127E-4,
9.867,,,0.00
9.867,10.709,1.213E-4,
9.867,,,0.00
9.868,10.710,1.335E-4,
9.868,,,0.00
9.868,10.710,1.091E-4,
9.868,,,0.00
9.869,10.710,8.345E-5,
9.869,,,0.00
9.869,10.709,1.372E-4,
9.869,,,0.00
9.870,10.709,1.213E-4,
9.870,,,0.00
9.870,10.709,1.188E-4,
9.870,,,0.00
9.871,10.709,9.199E-5,
9.871,,,0.00
9.871,10.708,9.443E-5,
9.871,,,0.00
9.872,10.709,7.002E-5,
9.872,,,0.00
9.872,10.709,6.636E-5,
9.872,,,0.00
9.873,10.709,1.018E-4,
9.873,,,0.00
9.873,10.709,1.188E-4,
9.873,,,0.00
9.874,10.709,1.079E-4,
9.874,,,0.00
9.874,10.710,1.286E-4,
9.874,,,0.00
9.875,10.708,1.054E-4,
9.875,,,0.00
9.875,10.708,1.298E-4,
9.875,,,0.00
9.876,10.709,1.237E-4,
9.876,,,0.00
9.876,10.709,1.005E-4,
9.876,,,0.00
9.877,10.709,1.188E-4,
9.877,,,0.00
9.877,10.708,7.002E-5,
9.877,,,0.00
9.878,10.708,9.932E-5,
9.878,,,0.00
9.878,10.709,1.875E-5,
9.878,,,0.00
9.879,10.708,1.091E-4,
9.879,,,0.00
9.879,10.708,8.833E-5,
9.879,,,0.00
9.880,10.708,1.127E-4,
9.880,,,0.00
9.880,10.708,7.734E-5,
9.880,,,0.00
9.881,10.708,1.030E-4,
9.881,,,0.00
9.881,10.708,4.316E-5,
9.881,,,0.00
9.882,10.708,9.810E-5,
9.882,,,0.00
9.882,10.709,1.042E-4,
9.882,,,0.00
9.883,10.708,1.091E-4,
9.883,,,0.00
9.883,10.708,7.002E-5,
9.883,,,0.00
9.884,10.708,6.270E-5,
9.884,,,0.00
9.884,10.708,9.932E-5,
9.884,,,0.00
9.885,10.708,1.005E-4,
9.885,,,0.00
9.885,10.709,1.127E-4,
9.885,,,0.00
9.886,10.708,1.054E-4,
9.886,,,0.00
9.886,10.708,1.469E-4,
9.886,,,0.00
9.887,10.708,1.225E-4,
9.887,,,0.00
9.887,10.708,1.213E-4,
9.887,,,0.00
9.888,10.708,1.286E-4,
9.888,,,0.00
9.888,10.708,8.223E-5,
9.888,,,0.00
9.889,10.707,1.115E-4,
9.889,,,0.00
9.889,10.708,9.199E-5,
9.889,,,0.00
9.890,10.710,1.237E-4,
9.890,,,0.00
9.890,10.709,1.286E-4,
9.890,,,0.00
9.891,10.708,1.286E-4,
9.891,,,0.00
9.891,10.709,1.274E-4,
9.891,,,0.00
9.892,10.709,1.042E-4,
9.892,,,0.00
9.892,10.708,7.612E-5,
9.892,,,0.00
9.893,10.708,5.415E-5,
9.893,,,0.00
9.893,10.710,1.042E-4,
9.893,,,0.00
9.894,10.708,8.345E-5,
9.894,,,0.00
9.894,10.708,1.250E-4,
9.894,,,0.00
9.895,10.709,1.420E-4,
9.895,,,0.00
9.895,10.708,8.589E-5,
9.895,,,0.00
9.896,10.708,1.237E-4,
9.896,,,0.00
9.896,10.708,1.018E-4,
9.896,,,0.00
9.897,10.708,1.359E-4,
9.897,,,0.00
9.897,10.708,9.687E-5,
9.897,,,0.00
9.898,10.708,7.368E-5,
9.898,,,0.00
9.898,10.710,1.311E-4,
9.898,,,0.00
9.899,10.709,9.565E-5,
9.899,,,0.00
9.899,10.708,1.042E-4,
9.899,,,0.00
9.900,10.708,1.005E-4,
9.900,,,0.00
9.900,10.709,1.140E-4,
9.900,,,0.00
9.901,10.708,1.005E-4,
9.901,,,0.00
9.901,10.708,7.002E-5,
9.901,,,0.00
9.902,10.708,1.481E-4,
9.902,,,0.00
9.902,10.708,1.420E-4,
9.902,,,0.00
9.903,10.708,1.018E-4,
9.903,,,0.00
9.903,10.709,1.140E-4,
9.903,,,0.00
9.904,10.708,9.687E-5,
9.904,,,0.00
9.904,10.709,1.372E-4,
9.904,,,0.00
9.905,10.708,1.298E-4,
9.905,,,0.00
9.905,10.708,1.225E-4,
9.905,,,0.00
9.906,10.708,9.443E-5,
9.906,,,0.00
9.906,10.708,1.335E-4,
9.906,,,0.00
9.907,10.708,1.616E-4,
9.907,,,0.00
9.907,10.708,1.347E-4,
9.907,,,0.00
9.908,10.708,1.115E-4,
9.908,,,0.00
9.908,10.709,9.932E-5,
9.908,,,0.00
9.909,10.708,1.115E-4,
9.909,,,0.00
9.909,10.709,9.077E-5,
9.909,,,0.00
9.910,10.709,1.018E-4,
9.910,,,0.00
9.910,10.708,7.002E-5,
9.910,,,0.00
9.911,10.708,8.711E-5,
9.911,,,0.00
9.911,10.708,1.274E-4,
9.911,,,0.00
9.912,10.707,1.042E-4,
9.912,,,0.00
9.912,10.708,1.115E-4,
9.912,,,0.00
9.913,10.708,8.467E-5,
9.913,,,0.00
9.913,10.708,1.188E-4,
9.913,,,0.00
9.914,10.708,9.443E-5,
9.914,,,0.00
9.914,10.708,9.199E-5,
9.914,,,0.00
9.915,10.707,7.612E-5,
9.915,,,0.00
9.915,10.708,1.030E-4,
9.915,,,0.00
9.916,10.708,8.223E-5,
9.916,,,0.00
9.916,10.707,8.345E-5,
9.916,,,0.00
9.917,10.708,1.274E-4,
9.917,,,0.00
9.917,10.708,1.127E-4,
9.917,,,0.00
9.918,10.707,1.066E-4,
9.918,,,0.00
9.918,10.708,1.237E-4,
9.918,,,0.00
9.919,10.708,1.188E-4,
9.919,,,0.00
9.919,10.708,1.018E-4,
9.919,,,0.00
9.920,10.708,9.810E-5,
9.920,,,0.00
9.920,10.708,1.115E-4,
9.920,,,0.00
9.921,10.708,8.589E-5,
9.921,,,0.00
9.921,10.708,1.152E-4,
9.921,,,0.00
9.922,10.708,5.903E-5,
9.922,,,0.00
9.922,10.708,8.711E-5,
9.922,,,0.00
9.923,10.708,1.286E-4,
9.923,,,0.00
9.923,10.707,9.443E-5,
9.923,,,0.00
9.924,10.708,1.274E-4,
9.924,,,0.00
9.924,10.708,1.103E-4,
9.924,,,0.00
9.925,10.708,1.298E-4,
9.925,,,0.00
9.925,10.708,1.103E-4,
9.925,,,0.00
9.926,10.709,1.115E-4,
9.926,,,0.00
9.926,10.708,1.091E-4,
9.926,,,0.00
9.927,10.708,1.091E-4,
