"Time (s) Run #1","Voltage, Ch A (V) Run #1","Current, Ch D (A) Run #1","Charge (C) Run #1"
10.779,,,0.20
10.779,10.075,0.004,
10.779,,,0.20
10.780,10.076,0.004,
10.780,,,0.20
10.780,10.075,0.004,
10.780,,,0.20
10.781,10.075,0.004,
10.781,,,0.20
10.781,10.075,0.004,
10.781,,,0.20
10.782,10.075,0.004,
10.782,,,0.20
10.782,10.075,0.004,
10.782,,,0.20
10.783,10.075,0.004,
10.783,,,0.20
10.783,10.075,0.004,
10.783,,,0.20
10.784,10.076,0.004,
10.784,,,0.20
10.784,10.076,0.004,
10.784,,,0.20
10.785,10.075,0.004,
10.785,,,0.20
10.785,10.075,0.004,
10.785,,,0.20
10.786,10.075,0.004,
10.786,,,0.20
10.786,10.076,0.004,
10.786,,,0.20
10.787,10.076,0.004,
10.787,,,0.20
10.787,10.075,0.004,
10.787,,,0.20
10.787,10.074,0.004,
10.788,,,0.20
10.788,10.075,0.004,
10.788,,,0.20
10.789,10.075,0.004,
10.789,,,0.20
10.789,10.076,0.004,
10.789,,,0.20
10.790,10.076,0.004,
10.790,,,0.20
10.790,10.075,0.004,
10.790,,,0.20
10.791,10.076,0.004,
10.791,,,0.20
10.791,10.076,0.004,
10.791,,,0.20
10.792,10.076,0.004,
10.792,,,0.20
10.792,10.076,0.004,
10.792,,,0.20
10.793,10.076,0.004,
10.793,,,0.20
10.793,10.075,0.003,
10.793,,,0.20
10.794,10.077,0.004,
10.794,,,0.20
10.794,10.076,0.004,
10.794,,,0.20
10.795,10.076,0.004,
10.795,,,0.20
10.795,10.076,0.004,
10.795,,,0.20
10.796,10.075,0.003,
10.796,,,0.20
10.796,10.076,0.004,
10.796,,,0.20
10.797,10.076,0.004,
10.797,,,0.20
10.797,10.076,0.004,
10.797,,,0.20
10.798,10.076,0.004,
10.798,,,0.20
10.798,10.077,0.004,
10.798,,,0.20
10.799,10.077,0.004,
10.799,,,0.20
10.799,10.077,0.004,
10.799,,,0.20
10.800,10.076,0.004,
10.800,,,0.20
10.800,10.076,0.004,
10.800,,,0.20
10.801,10.077,0.004,
10.801,,,0.20
10.801,10.076,0.004,
10.801,,,0.20
10.802,10.076,0.004,
10.802,,,0.20
10.802,10.077,0.004,
10.802,,,0.20
10.803,10.075,0.004,
10.803,,,0.20
10.803,10.077,0.004,
10.803,,,0.20
10.804,10.076,0.004,
10.804,,,0.20
10.804,10.076,0.004,
10.804,,,0.20
10.805,10.078,0.004,
10.805,,,0.20
10.805,10.076,0.004,
10.805,,,0.20
10.806,10.076,0.003,
10.806,,,0.20
10.806,10.077,0.004,
10.806,,,0.20
10.807,10.078,0.003,
10.807,,,0.20
10.807,10.077,0.004,
10.807,,,0.20
10.808,10.078,0.004,
10.808,,,0.20
10.808,10.077,0.004,
10.808,,,0.20
10.809,10.078,0.004,
10.809,,,0.20
10.809,10.077,0.004,
10.809,,,0.20
10.810,10.077,0.004,
10.810,,,0.20
10.810,10.077,0.004,
10.810,,,0.20
10.811,10.077,0.004,
10.811,,,0.20
10.811,10.076,0.003,
10.811,,,0.20
10.812,10.077,0.003,
10.812,,,0.20
10.812,10.078,0.004,
10.812,,,0.20
10.813,10.076,0.004,
10.813,,,0.20
10.813,10.078,0.004,
10.813,,,0.20
10.814,10.077,0.004,
10.814,,,0.20
10.814,10.077,0.004,
10.814,,,0.20
10.815,10.076,0.004,
10.815,,,0.20
10.815,10.077,0.004,
10.815,,,0.20
10.816,10.077,0.004,
10.816,,,0.20
10.816,10.077,0.004,
10.816,,,0.20
10.817,10.077,0.004,
10.817,,,0.20
10.817,10.077,0.004,
10.817,,,0.20
10.818,10.078,0.004,
10.818,,,0.20
10.818,10.077,0.004,
10.818,,,0.20
10.819,10.077,0.004,
10.819,,,0.20
10.819,10.078,0.004,
10.819,,,0.20
10.820,10.077,0.004,
10.820,,,0.20
10.820,10.077,0.004,
10.820,,,0.20
10.821,10.078,0.004,
10.821,,,0.20
10.821,10.077,0.004,
10.821,,,0.20
10.822,10.078,0.004,
10.822,,,0.20
10.822,10.078,0.004,
10.822,,,0.20
10.823,10.079,0.004,
10.823,,,0.20
10.823,10.078,0.004,
10.823,,,0.20
10.824,10.077,0.004,
10.824,,,0.20
10.824,10.078,0.004,
10.824,,,0.20
10.825,10.077,0.004,
10.825,,,0.20
10.825,10.078,0.004,
10.825,,,0.20
10.826,10.078,0.004,
10.826,,,0.20
10.826,10.077,0.004,
10.826,,,0.20
10.826,10.078,0.004,
10.827,,,0.20
10.827,10.077,0.004,
10.827,,,0.20
10.828,10.077,0.003,
10.828,,,0.20
10.828,10.077,0.003,
10.828,,,0.20
10.829,10.078,0.003,
10.829,,,0.20
10.829,10.077,0.004,
10.829,,,0.20
10.829,10.079,0.004,
10.830,,,0.20
10.830,10.077,0.004,
10.830,,,0.20
10.831,10.077,0.004,
10.831,,,0.20
10.831,10.078,0.004,
10.831,,,0.20
10.832,10.077,0.004,
10.832,,,0.20
10.832,10.078,0.004,
10.832,,,0.20
10.833,10.078,0.004,
10.833,,,0.20
10.833,10.079,0.004,
10.833,,,0.20
10.834,10.078,0.003,
10.834,,,0.20
10.834,10.078,0.004,
10.834,,,0.20
10.835,10.078,0.004,
10.835,,,0.20
10.835,10.078,0.004,
10.835,,,0.20
10.836,10.078,0.004,
10.836,,,0.20
10.836,10.078,0.004,
10.836,,,0.20
10.837,10.078,0.004,
10.837,,,0.20
10.837,10.078,0.004,
10.837,,,0.20
10.838,10.078,0.004,
10.838,,,0.20
10.838,10.078,0.004,
10.838,,,0.20
10.839,10.078,0.004,
10.839,,,0.20
10.839,10.079,0.004,
10.839,,,0.20
10.840,10.078,0.004,
10.840,,,0.20
10.840,10.078,0.004,
10.840,,,0.20
10.841,10.079,0.004,
10.841,,,0.20
10.841,10.078,0.004,
10.841,,,0.20
10.842,10.078,0.004,
10.842,,,0.20
10.842,10.079,0.004,
10.842,,,0.20
10.843,10.078,0.003,
10.843,,,0.20
10.843,10.079,0.004,
10.843,,,0.20
10.844,10.078,0.004,
10.844,,,0.20
10.844,10.078,0.004,
10.844,,,0.20
10.845,10.078,0.004,
10.845,,,0.20
10.845,10.078,0.004,
10.845,,,0.20
10.846,10.078,0.004,
10.846,,,0.20
10.846,10.080,0.004,
10.846,,,0.20
10.847,10.078,0.004,
10.847,,,0.20
10.847,10.078,0.004,
10.847,,,0.20
10.848,10.079,0.004,
10.848,,,0.20
10.848,10.078,0.004,
10.848,,,0.20
10.848,10.078,0.004,
10.849,,,0.20
10.849,10.079,0.004,
10.849,,,0.20
10.850,10.078,0.004,
10.850,,,0.20
10.850,10.079,0.004,
10.850,,,0.20
10.851,10.079,0.004,
10.851,,,0.20
10.851,10.079,0.004,
10.851,,,0.20
10.852,10.079,0.004,
10.852,,,0.20
10.852,10.078,0.004,
10.852,,,0.20
10.853,10.079,0.004,
10.853,,,0.20
10.853,10.078,0.004,
10.853,,,0.20
10.854,10.079,0.004,
10.854,,,0.20
10.854,10.079,0.004,
10.854,,,0.20
10.855,10.080,0.004,
10.855,,,0.20
10.855,10.079,0.004,
10.855,,,0.20
10.856,10.079,0.004,
10.856,,,0.20
10.856,10.080,0.004,
10.856,,,0.20
10.857,10.079,0.004,
10.857,,,0.20
10.857,10.079,0.004,
10.857,,,0.20
10.858,10.079,0.004,
10.858,,,0.20
10.858,10.078,0.004,
10.858,,,0.20
10.859,10.081,0.004,
10.859,,,0.20
10.859,10.078,0.004,
10.859,,,0.20
10.860,10.079,0.003,
10.860,,,0.20
10.860,10.080,0.004,
10.860,,,0.20
10.861,10.079,0.004,
10.861,,,0.20
10.861,10.079,0.003,
10.861,,,0.20
10.862,10.079,0.004,
10.862,,,0.20
10.862,10.079,0.003,
10.862,,,0.20
10.863,10.079,0.004,
10.863,,,0.20
10.863,10.079,0.003,
10.863,,,0.20
10.864,10.079,0.003,
10.864,,,0.20
10.864,10.080,0.004,
10.864,,,0.20
10.865,10.079,0.004,
10.865,,,0.20
10.865,10.079,0.003,
10.865,,,0.20
10.866,10.080,0.004,
10.866,,,0.20
10.866,10.079,0.004,
10.866,,,0.20
10.867,10.080,0.004,
10.867,,,0.20
10.867,10.079,0.003,
10.867,,,0.20
10.867,10.078,0.003,
10.868,,,0.20
10.868,10.081,0.004,
10.868,,,0.20
10.869,10.080,0.004,
10.869,,,0.20
10.869,10.080,0.004,
10.869,,,0.20
10.870,10.080,0.004,
10.870,,,0.20
10.870,10.079,0.003,
10.870,,,0.20
10.871,10.081,0.004,
10.871,,,0.20
10.871,10.080,0.003,
10.871,,,0.20
10.872,10.080,0.004,
10.872,,,0.20
10.872,10.080,0.004,
10.872,,,0.20
10.873,10.081,0.004,
10.873,,,0.20
10.873,10.080,0.003,
10.873,,,0.20
10.874,10.080,0.004,
10.874,,,0.20
10.874,10.080,0.004,
10.874,,,0.20
10.875,10.078,0.003,
10.875,,,0.20
10.875,10.080,0.004,
10.875,,,0.20
10.876,10.080,0.004,
10.876,,,0.20
10.876,10.081,0.003,
10.876,,,0.20
10.877,10.081,0.004,
10.877,,,0.20
10.877,10.080,0.004,
10.877,,,0.20
10.878,10.079,0.003,
10.878,,,0.20
10.878,10.081,0.003,
10.878,,,0.20
10.879,10.080,0.004,
10.879,,,0.20
10.879,10.079,0.003,
10.879,,,0.20
10.880,10.081,0.004,
10.880,,,0.20
10.880,10.080,0.004,
10.880,,,0.20
10.881,10.080,0.004,
10.881,,,0.20
10.881,10.080,0.004,
10.881,,,0.20
10.882,10.080,0.004,
10.882,,,0.20
10.882,10.080,0.004,
10.882,,,0.20
10.883,10.080,0.004,
10.883,,,0.20
10.883,10.080,0.004,
10.883,,,0.20
10.884,10.081,0.004,
10.884,,,0.20
10.884,10.080,0.004,
10.884,,,0.20
10.885,10.080,0.004,
10.885,,,0.20
10.885,10.080,0.004,
10.885,,,0.20
10.886,10.081,0.004,
10.886,,,0.20
10.886,10.081,0.004,
10.886,,,0.20
10.887,10.080,0.003,
10.887,,,0.20
10.887,10.080,0.004,
10.887,,,0.20
10.888,10.081,0.004,
10.888,,,0.20
10.888,10.080,0.004,
10.888,,,0.20
10.889,10.081,0.004,
10.889,,,0.20
10.889,10.080,0.004,
10.889,,,0.20
10.890,10.080,0.004,
10.890,,,0.20
10.890,10.080,0.004,
10.890,,,0.20
10.890,10.082,0.004,
10.891,,,0.20
10.891,10.080,0.003,
10.891,,,0.20
10.892,10.083,0.004,
10.892,,,0.20
10.892,10.080,0.003,
10.892,,,0.20
10.893,10.080,0.004,
10.893,,,0.20
10.893,10.081,0.004,
10.893,,,0.20
10.894,10.079,0.003,
10.894,,,0.20
10.894,10.081,0.004,
10.894,,,0.20
10.895,10.082,0.004,
10.895,,,0.20
10.895,10.080,0.004,
10.895,,,0.20
10.896,10.081,0.003,
10.896,,,0.20
10.896,10.081,0.004,
10.896,,,0.20
10.897,10.080,0.004,
10.897,,,0.20
10.897,10.082,0.003,
10.897,,,0.20
10.898,10.081,0.003,
10.898,,,0.20
10.898,10.081,0.003,
10.898,,,0.20
10.899,10.081,0.004,
10.899,,,0.20
10.899,10.080,0.004,
10.899,,,0.20
10.900,10.081,0.004,
10.900,,,0.20
10.900,10.080,0.003,
10.900,,,0.20
10.901,10.080,0.004,
10.901,,,0.20
10.901,10.081,0.003,
10.901,,,0.20
10.902,10.081,0.004,
10.902,,,0.20
10.902,10.081,0.004,
10.902,,,0.20
10.903,10.082,0.004,
10.903,,,0.20
10.903,10.082,0.004,
10.903,,,0.20
10.904,10.081,0.004,
10.904,,,0.20
10.904,10.082,0.004,
10.904,,,0.20
10.905,10.081,0.004,
10.905,,,0.20
10.905,10.081,0.004,
10.905,,,0.20
10.906,10.082,0.004,
10.906,,,0.20
10.906,10.082,0.004,
10.906,,,0.20
10.907,10.082,0.004,
10.907,,,0.20
10.907,10.082,0.003,
10.907,,,0.20
10.908,10.081,0.003,
10.908,,,0.20
10.908,10.081,0.003,
10.908,,,0.20
10.909,10.082,0.004,
10.909,,,0.20
10.909,10.082,0.004,
10.909,,,0.20
10.909,10.081,0.004,
10.910,,,0.20
10.910,10.081,0.003,
10.910,,,0.20
10.911,10.081,0.003,
10.911,,,0.20
10.911,10.082,0.003,
10.911,,,0.20
10.912,10.081,0.003,
10.912,,,0.20
10.912,10.082,0.003,
10.912,,,0.20
10.913,10.083,0.003,
10.913,,,0.20
10.913,10.081,0.004,
10.913,,,0.20
10.914,10.081,0.004,
10.914,,,0.20
10.914,10.082,0.003,
10.914,,,0.20
10.915,10.081,0.003,
10.915,,,0.20
10.915,10.083,0.003,
10.915,,,0.20
10.916,10.082,0.003,
10.916,,,0.20
10.916,10.082,0.003,
10.916,,,0.20
10.917,10.084,0.004,
10.917,,,0.20
10.917,10.081,0.004,
10.917,,,0.20
10.918,10.082,0.003,
10.918,,,0.20
10.918,10.082,0.004,
10.918,,,0.20
10.919,10.081,0.004,
10.919,,,0.20
10.919,10.082,0.003,
10.919,,,0.20
10.920,10.081,0.003,
10.920,,,0.20
10.920,10.082,0.003,
10.920,,,0.20
10.921,10.083,0.003,
10.921,,,0.20
10.921,10.083,0.003,
10.921,,,0.20
10.922,10.082,0.003,
10.922,,,0.20
10.922,10.082,0.003,
10.922,,,0.20
10.923,10.083,0.003,
10.923,,,0.20
10.923,10.082,0.003,
10.923,,,0.20
10.924,10.083,0.003,
10.924,,,0.20
10.924,10.081,0.003,
10.924,,,0.20
10.925,10.083,0.003,
10.925,,,0.20
10.925,10.082,0.003,
10.925,,,0.20
10.926,10.082,0.004,
10.926,,,0.20
10.926,10.083,0.004,
10.926,,,0.20
10.927,10.082,0.003,
10.927,,,0.20
10.927,10.083,0.003,
10.927,,,0.20
10.928,10.083,0.004,
10.928,,,0.20
10.928,10.083,0.003,
10.928,,,0.20
10.928,10.083,0.003,
10.929,,,0.20
10.929,10.083,0.004,
10.929,,,0.20
10.930,10.082,0.003,
10.930,,,0.20
10.930,10.083,0.003,
10.930,,,0.20
10.931,10.083,0.004,
10.931,,,0.20
10.931,10.082,0.003,
10.931,,,0.20
10.932,10.083,0.004,
10.932,,,0.20
10.932,10.082,0.003,
10.932,,,0.20
10.933,10.082,0.003,
10.933,,,0.20
10.933,10.082,0.004,
10.933,,,0.20
10.934,10.083,0.004,
10.934,,,0.20
10.934,10.082,0.003,
10.934,,,0.20
10.935,10.082,0.003,
10.935,,,0.20
10.935,10.082,0.004,
10.935,,,0.20
10.936,10.083,0.004,
10.936,,,0.20
10.936,10.082,0.004,
10.936,,,0.20
10.937,10.082,0.003,
10.937,,,0.20
10.937,10.083,0.004,
10.937,,,0.20
10.938,10.084,0.003,
10.938,,,0.20
10.938,10.083,0.003,
10.938,,,0.20
10.939,10.082,0.004,
10.939,,,0.20
10.939,10.083,0.003,
10.939,,,0.20
10.940,10.083,0.003,
10.940,,,0.20
10.940,10.083,0.004,
10.940,,,0.20
10.941,10.083,0.003,
10.941,,,0.20
10.941,10.084,0.003,
10.941,,,0.20
10.942,10.083,0.003,
10.942,,,0.20
10.942,10.083,0.003,
10.942,,,0.20
10.943,10.084,0.003,
10.943,,,0.20
10.943,10.083,0.003,
10.943,,,0.20
10.944,10.083,0.003,
10.944,,,0.20
10.944,10.083,0.003,
10.944,,,0.20
10.945,10.083,0.003,
10.945,,,0.20
10.945,10.085,0.004,
10.945,,,0.20
10.946,10.083,0.003,
10.946,,,0.20
10.946,10.083,0.003,
10.946,,,0.20
10.947,10.084,0.003,
10.947,,,0.20
10.947,10.084,0.003,
10.947,,,0.20
10.948,10.083,0.003,
10.948,,,0.20
10.948,10.084,0.003,
10.948,,,0.20
10.949,10.083,0.004,
10.949,,,0.20
10.949,10.084,0.003,
10.949,,,0.20
10.950,10.084,0.004,
10.950,,,0.20
10.950,10.082,0.003,
10.950,,,0.20
10.951,10.084,0.003,
10.951,,,0.20
10.951,10.083,0.003,
10.951,,,0.20
10.951,10.084,0.004,
10.952,,,0.20
10.952,10.083,0.003,
10.952,,,0.20
10.953,10.083,0.003,
10.953,,,0.20
10.953,10.084,0.003,
10.953,,,0.20
10.954,10.084,0.003,
10.954,,,0.20
10.954,10.084,0.003,
10.954,,,0.20
10.955,10.084,0.004,
10.955,,,0.20
10.955,10.083,0.004,
10.955,,,0.20
10.956,10.084,0.003,
10.956,,,0.20
10.956,10.084,0.004,
10.956,,,0.20
10.957,10.084,0.003,
10.957,,,0.20
10.957,10.084,0.003,
10.957,,,0.20
10.958,10.085,0.004,
10.958,,,0.20
10.958,10.083,0.003,
10.958,,,0.20
10.959,10.084,0.003,
10.959,,,0.20
10.959,10.083,0.003,
10.959,,,0.20
10.960,10.083,0.003,
10.960,,,0.20
10.960,10.086,0.003,
10.960,,,0.20
10.961,10.084,0.003,
10.961,,,0.20
10.961,10.085,0.003,
10.961,,,0.20
10.962,10.084,0.003,
10.962,,,0.20
10.962,10.085,0.004,
10.962,,,0.20
10.963,10.083,0.003,
10.963,,,0.20
10.963,10.085,0.003,
10.963,,,0.20
10.964,10.084,0.003,
10.964,,,0.20
10.964,10.084,0.003,
10.964,,,0.20
10.965,10.084,0.003,
10.965,,,0.20
10.965,10.084,0.003,
10.965,,,0.20
10.966,10.084,0.003,
10.966,,,0.20
10.966,10.083,0.003,
10.966,,,0.20
10.967,10.084,0.004,
10.967,,,0.20
10.967,10.084,0.004,
10.967,,,0.20
10.967,10.084,0.003,
10.968,,,0.20
10.968,10.085,0.003,
10.968,,,0.20
10.969,10.085,0.003,
10.969,,,0.20
10.969,10.084,0.003,
10.969,,,0.20
10.970,10.084,0.003,
10.970,,,0.20
10.970,10.084,0.003,
10.970,,,0.20
10.970,10.085,0.004,
10.971,,,0.20
10.971,10.084,0.004,
10.971,,,0.20
10.972,10.084,0.003,
10.972,,,0.20
10.972,10.085,0.003,
10.972,,,0.20
10.973,10.085,0.003,
10.973,,,0.20
10.973,10.085,0.003,
10.973,,,0.20
10.974,10.085,0.004,
10.974,,,0.20
10.974,10.085,0.004,
10.974,,,0.20
10.975,10.084,0.003,
10.975,,,0.20
10.975,10.084,0.003,
10.975,,,0.20
10.976,10.085,0.003,
10.976,,,0.20
10.976,10.084,0.003,
10.976,,,0.20
10.977,10.085,0.003,
10.977,,,0.20
10.977,10.085,0.003,
10.977,,,0.20
10.978,10.085,0.003,
10.978,,,0.20
10.978,10.085,0.003,
10.978,,,0.20
10.979,10.084,0.003,
10.979,,,0.20
10.979,10.085,0.003,
10.979,,,0.20
10.980,10.084,0.003,
10.980,,,0.20
10.980,10.085,0.003,
10.980,,,0.20
10.981,10.084,0.003,
10.981,,,0.20
10.981,10.085,0.003,
10.981,,,0.20
10.982,10.084,0.003,
10.982,,,0.20
10.982,10.086,0.003,
10.982,,,0.20
10.983,10.086,0.004,
10.983,,,0.20
10.983,10.086,0.004,
10.983,,,0.20
10.984,10.086,0.003,
10.984,,,0.20
10.984,10.085,0.003,
10.984,,,0.20
10.985,10.084,0.003,
10.985,,,0.20
10.985,10.085,0.003,
10.985,,,0.20
10.986,10.085,0.003,
10.986,,,0.20
10.986,10.084,0.003,
10.986,,,0.20
10.987,10.086,0.003,
10.987,,,0.20
10.987,10.086,0.003,
10.987,,,0.20
10.988,10.086,0.004,
10.988,,,0.20
10.988,10.085,0.003,
10.988,,,0.20
10.989,10.085,0.003,
10.989,,,0.20
10.989,10.086,0.003,
10.989,,,0.20
10.989,10.084,0.003,
10.990,,,0.20
10.990,10.085,0.003,
10.990,,,0.20
10.991,10.086,0.003,
10.991,,,0.20
10.991,10.085,0.003,
10.991,,,0.20
10.992,10.086,0.003,
10.992,,,0.20
10.992,10.085,0.003,
10.992,,,0.20
10.993,10.085,0.003,
10.993,,,0.20
10.993,10.086,0.004,
10.993,,,0.20
10.994,10.086,0.004,
10.994,,,0.20
10.994,10.086,0.003,
10.994,,,0.20
10.995,10.086,0.003,
10.995,,,0.20
10.995,10.087,0.003,
10.995,,,0.20
10.996,10.086,0.004,
10.996,,,0.20
10.996,10.085,0.004,
10.996,,,0.20
10.997,10.086,0.003,
10.997,,,0.20
10.997,10.085,0.004,
10.997,,,0.20
10.998,10.086,0.003,
10.998,,,0.20
10.998,10.085,0.004,
10.998,,,0.20
10.999,10.087,0.004,
10.999,,,0.20
10.999,10.085,0.003,
10.999,,,0.20
11.000,10.086,0.004,
11.000,,,0.20
11.000,10.086,0.004,
11.000,,,0.20
11.001,10.085,0.003,
11.001,,,0.20
11.001,10.086,0.004,
11.001,,,0.20
11.002,10.087,0.004,
11.002,,,0.20
11.002,10.086,0.004,
11.002,,,0.20
11.003,10.086,0.003,
11.003,,,0.20
11.003,10.086,0.003,
11.003,,,0.20
11.004,10.086,0.004,
11.004,,,0.20
11.004,10.087,0.003,
11.004,,,0.20
11.005,10.087,0.003,
11.005,,,0.20
11.005,10.086,0.003,
11.005,,,0.20
11.006,10.086,0.003,
11.006,,,0.20
11.006,10.085,0.003,
11.006,,,0.20
11.007,10.086,0.003,
11.007,,,0.20
11.007,10.087,0.004,
11.007,,,0.20
11.008,10.085,0.003,
11.008,,,0.20
11.008,10.087,0.004,
11.008,,,0.20
11.008,10.086,0.003,
11.009,,,0.20
11.009,10.086,0.003,
11.009,,,0.20
11.010,10.087,0.004,
11.010,,,0.20
11.010,10.086,0.003,
11.010,,,0.20
11.011,10.087,0.004,
11.011,,,0.20
11.011,10.087,0.003,
11.011,,,0.20
11.012,10.086,0.003,
11.012,,,0.20
11.012,10.087,0.003,
11.012,,,0.20
11.013,10.087,0.003,
11.013,,,0.20
11.013,10.086,0.003,
11.013,,,0.20
11.014,10.086,0.004,
11.014,,,0.20
11.014,10.085,0.004,
11.014,,,0.20
11.015,10.087,0.003,
11.015,,,0.20
11.015,10.087,0.003,
11.015,,,0.20
11.016,10.086,0.003,
11.016,,,0.20
11.016,10.086,0.003,
11.016,,,0.20
11.017,10.086,0.003,
11.017,,,0.20
11.017,10.087,0.004,
11.017,,,0.20
11.018,10.088,0.004,
11.018,,,0.20
11.018,10.086,0.003,
11.018,,,0.20
11.019,10.088,0.003,
11.019,,,0.20
11.019,10.087,0.003,
11.019,,,0.20
11.020,10.087,0.003,
11.020,,,0.20
11.020,10.088,0.003,
11.020,,,0.20
11.021,10.087,0.003,
11.021,,,0.20
11.021,10.087,0.003,
11.021,,,0.20
11.022,10.088,0.003,
11.022,,,0.20
11.022,10.087,0.004,
11.022,,,0.20
11.023,10.087,0.003,
11.023,,,0.20
11.023,10.088,0.003,
11.023,,,0.20
11.024,10.087,0.003,
11.024,,,0.20
11.024,10.087,0.003,
11.024,,,0.20
11.025,10.089,0.003,
11.025,,,0.20
11.025,10.087,0.003,
11.025,,,0.20
11.026,10.087,0.003,
11.026,,,0.20
11.026,10.087,0.003,
11.026,,,0.20
11.027,10.088,0.003,
11.027,,,0.20
11.027,10.087,0.003,
11.027,,,0.20
11.028,10.088,0.003,
11.028,,,0.20
11.028,10.087,0.003,
11.028,,,0.20
11.029,10.087,0.003,
11.029,,,0.20
11.029,10.087,0.003,
11.029,,,0.20
11.030,10.087,0.003,
11.030,,,0.20
11.030,10.088,0.003,
11.030,,,0.20
11.031,10.087,0.004,
11.031,,,0.20
11.031,10.087,0.003,
11.031,,,0.20
11.031,10.088,0.003,
11.032,,,0.20
11.032,10.088,0.003,
11.032,,,0.20
11.033,10.089,0.004,
11.033,,,0.20
11.033,10.087,0.003,
11.033,,,0.20
11.034,10.087,0.004,
11.034,,,0.20
11.034,10.088,0.004,
11.034,,,0.20
11.035,10.088,0.004,
11.035,,,0.20
11.035,10.087,0.003,
11.035,,,0.20
11.036,10.089,0.003,
11.036,,,0.20
11.036,10.087,0.003,
11.036,,,0.20
11.037,10.088,0.003,
11.037,,,0.20
11.037,10.088,0.004,
11.037,,,0.20
11.038,10.086,0.003,
11.038,,,0.20
11.038,10.088,0.003,
11.038,,,0.20
11.039,10.088,0.004,
11.039,,,0.20
11.039,10.088,0.003,
11.039,,,0.20
11.040,10.088,0.003,
11.040,,,0.20
11.040,10.087,0.003,
11.040,,,0.20
11.041,10.088,0.004,
11.041,,,0.20
11.041,10.088,0.003,
11.041,,,0.20
11.042,10.087,0.003,
11.042,,,0.20
11.042,10.090,0.003,
11.042,,,0.20
11.043,10.088,0.003,
11.043,,,0.20
11.043,10.088,0.003,
11.043,,,0.20
11.044,10.088,0.004,
11.044,,,0.20
11.044,10.088,0.004,
11.044,,,0.20
11.045,10.088,0.003,
11.045,,,0.20
11.045,10.090,0.003,
11.045,,,0.20
11.046,10.088,0.003,
11.046,,,0.20
11.046,10.089,0.003,
11.046,,,0.20
11.047,10.088,0.003,
11.047,,,0.20
11.047,10.088,0.003,
11.047,,,0.20
11.048,10.089,0.003,
11.048,,,0.20
11.048,10.089,0.003,
11.048,,,0.20
11.049,10.089,0.003,
11.049,,,0.20
11.049,10.089,0.003,
11.049,,,0.20
11.050,10.088,0.003,
11.050,,,0.20
11.050,10.088,0.004,
11.050,,,0.20
11.050,10.089,0.004,
11.051,,,0.20
11.051,10.087,0.003,
11.051,,,0.20
11.052,10.089,0.003,
11.052,,,0.20
11.052,10.087,0.003,
11.052,,,0.20
11.053,10.089,0.003,
11.053,,,0.20
11.053,10.090,0.003,
11.053,,,0.20
11.054,10.089,0.003,
11.054,,,0.20
11.054,10.089,0.003,
11.054,,,0.20
11.055,10.089,0.003,
11.055,,,0.20
11.055,10.088,0.003,
11.055,,,0.20
11.056,10.088,0.003,
11.056,,,0.20
11.056,10.089,0.003,
11.056,,,0.20
11.057,10.089,0.003,
11.057,,,0.20
11.057,10.089,0.003,
11.057,,,0.20
11.058,10.089,0.003,
11.058,,,0.20
11.058,10.088,0.003,
11.058,,,0.20
11.059,10.089,0.003,
11.059,,,0.20
11.059,10.089,0.003,
11.059,,,0.20
11.060,10.088,0.003,
11.060,,,0.20
11.060,10.090,0.004,
11.060,,,0.20
11.061,10.089,0.003,
11.061,,,0.20
11.061,10.089,0.003,
11.061,,,0.20
11.062,10.089,0.003,
11.062,,,0.20
11.062,10.089,0.003,
11.062,,,0.20
11.063,10.090,0.003,
11.063,,,0.20
11.063,10.090,0.003,
11.063,,,0.20
11.064,10.090,0.003,
11.064,,,0.20
11.064,10.089,0.003,
11.064,,,0.20
11.065,10.088,0.003,
11.065,,,0.20
11.065,10.089,0.003,
11.065,,,0.20
11.066,10.090,0.003,
11.066,,,0.20
11.066,10.089,0.003,
11.066,,,0.20
11.067,10.090,0.003,
11.067,,,0.20
11.067,10.091,0.004,
11.067,,,0.20
11.068,10.089,0.003,
11.068,,,0.20
11.068,10.088,0.003,
11.068,,,0.20
11.069,10.088,0.003,
11.069,,,0.20
11.069,10.089,0.003,
11.069,,,0.20
11.069,10.089,0.003,
11.070,,,0.20
11.070,10.089,0.003,
11.070,,,0.20
11.071,10.090,0.003,
11.071,,,0.20
11.071,10.089,0.004,
11.071,,,0.20
11.072,10.089,0.003,
11.072,,,0.20
11.072,10.090,0.003,
11.072,,,0.20
11.073,10.089,0.003,
11.073,,,0.20
11.073,10.089,0.003,
11.073,,,0.20
11.074,10.090,0.003,
11.074,,,0.20
11.074,10.088,0.003,
11.074,,,0.20
11.075,10.090,0.004,
11.075,,,0.20
11.075,10.089,0.003,
11.075,,,0.20
11.076,10.090,0.003,
11.076,,,0.20
11.076,10.090,0.003,
11.076,,,0.20
11.077,10.089,0.003,
11.077,,,0.20
11.077,10.089,0.003,
11.077,,,0.20
11.078,10.091,0.003,
11.078,,,0.20
11.078,10.089,0.003,
11.078,,,0.20
11.079,10.090,0.003,
11.079,,,0.20
11.079,10.091,0.003,
11.079,,,0.20
11.080,10.089,0.003,
11.080,,,0.20
11.080,10.090,0.003,
11.080,,,0.20
11.081,10.089,0.003,
11.081,,,0.20
11.081,10.089,0.003,
11.081,,,0.20
11.082,10.090,0.003,
